Num_Children,Gender,Income,Own_Car,Own_Housing,Credit_Card_Issuing
2,Female,72450,Yes,No,Denied
2,Male,79618,Yes,Yes,Approved
1,Male,95147,Yes,Yes,Approved
2,Male,92573,Yes,No,Approved
3,Male,42816,Yes,Yes,Denied
4,Male,84301,No,No,Approved
3,Male,100800,Yes,No,Approved
1,Male,60493,Yes,No,Denied
5,Male,86522,Yes,No,Approved
2,Male,92174,Yes,Yes,Approved
4,Female,62835,Yes,No,Denied
2,Female,82039,No,No,Denied
2,Female,30350,Yes,No,Denied
2,Male,93292,Yes,No,Approved
1,Female,58598,Yes,No,Denied
3,Female,47944,Yes,Yes,Denied
1,Female,75720,Yes,No,Denied
3,Male,43632,Yes,Yes,Denied
1,Male,79956,No,No,Denied
2,Female,36902,Yes,No,Denied
3,Female,70250,Yes,No,Denied
3,Male,76169,Yes,Yes,Approved
0,Female,45862,Yes,No,Denied
0,Male,71998,Yes,Yes,Approved
3,Female,38111,Yes,No,Denied
5,Male,65457,Yes,Yes,Denied
2,Male,86785,Yes,No,Approved
2,Male,81637,Yes,Yes,Approved
1,Male,77451,Yes,Yes,Approved
6,Female,55853,No,No,Denied
1,Female,89494,No,Yes,Approved
3,Female,44319,Yes,No,Denied
4,Male,119707,No,Yes,Approved
3,Female,53229,Yes,No,Denied
1,Male,63533,Yes,No,Denied
1,Male,72877,Yes,No,Denied
5,Female,92200,Yes,No,Approved
1,Male,110210,Yes,Yes,Approved
3,Male,108465,Yes,No,Approved
2,Male,95793,No,Yes,Approved
5,Female,77562,No,No,Denied
3,Male,61223,No,No,Denied
3,Male,57062,Yes,No,Denied
0,Female,30235,No,Yes,Denied
2,Female,39266,No,Yes,Denied
0,Female,30608,Yes,No,Denied
3,Male,100876,Yes,Yes,Approved
1,Male,109439,Yes,Yes,Approved
2,Male,103213,Yes,Yes,Approved
1,Male,65711,Yes,Yes,Denied
4,Male,110649,Yes,No,Approved
0,Male,48758,No,No,Denied
4,Male,80958,Yes,Yes,Approved
2,Female,95052,No,No,Approved
1,Male,76174,Yes,Yes,Approved
4,Male,62173,Yes,No,Denied
2,Male,108147,Yes,Yes,Approved
1,Male,88496,Yes,No,Approved
2,Female,98504,Yes,Yes,Approved
1,Male,87073,Yes,No,Approved
2,Male,67343,No,No,Denied
1,Female,74861,No,Yes,Denied
1,Female,90352,No,No,Approved
3,Female,86089,No,No,Denied
0,Male,72310,Yes,Yes,Approved
1,Male,46247,Yes,Yes,Denied
0,Male,91565,Yes,Yes,Approved
2,Female,61696,No,Yes,Denied
2,Male,78430,Yes,Yes,Approved
2,Male,66023,Yes,No,Denied
1,Female,36690,Yes,No,Denied
3,Female,66950,Yes,No,Denied
1,Female,99423,No,No,Approved
2,Female,90307,Yes,Yes,Approved
3,Female,66603,No,No,Denied
0,Male,119613,Yes,Yes,Approved
7,Male,78451,Yes,No,Approved
0,Female,46492,No,Yes,Denied
1,Female,39446,Yes,No,Denied
5,Male,103903,Yes,No,Approved
4,Male,81205,Yes,No,Approved
0,Female,70524,No,Yes,Denied
2,Female,87845,No,No,Denied
2,Male,83145,Yes,Yes,Approved
0,Female,70271,Yes,No,Denied
4,Male,100136,Yes,Yes,Approved
2,Female,55955,Yes,Yes,Denied
0,Male,116402,Yes,No,Approved
4,Female,40183,Yes,Yes,Denied
1,Male,78361,Yes,No,Approved
2,Male,68389,Yes,No,Denied
3,Male,41630,No,Yes,Denied
3,Male,104294,Yes,Yes,Approved
4,Male,108455,Yes,Yes,Approved
3,Male,95170,Yes,No,Approved
1,Female,45231,No,No,Denied
2,Female,78638,Yes,No,Denied
1,Male,43712,Yes,Yes,Denied
3,Female,67776,Yes,No,Denied
0,Female,58186,Yes,No,Denied
5,Female,31839,Yes,Yes,Denied
2,Male,43124,Yes,Yes,Denied
1,Female,65621,No,No,Denied
1,Male,55965,Yes,No,Denied
2,Female,74271,No,No,Denied
2,Female,82438,No,No,Denied
3,Female,95014,Yes,No,Approved
2,Female,59895,Yes,Yes,Denied
0,Female,63011,No,No,Denied
0,Female,54590,Yes,No,Denied
2,Female,96452,Yes,No,Approved
3,Male,68298,Yes,No,Denied
2,Male,45558,Yes,Yes,Denied
2,Male,86908,No,No,Approved
1,Female,81780,No,No,Denied
4,Female,79918,Yes,No,Denied
4,Male,91207,Yes,Yes,Approved
1,Female,88970,Yes,No,Approved
3,Female,41683,Yes,No,Denied
1,Male,66096,Yes,No,Denied
0,Female,93759,No,Yes,Approved
2,Male,48727,Yes,No,Denied
4,Male,115734,No,No,Approved
1,Female,30916,Yes,No,Denied
2,Male,68594,Yes,Yes,Denied
3,Female,94097,Yes,No,Approved
2,Male,118912,Yes,Yes,Approved
1,Male,40152,Yes,No,Denied
4,Female,51817,No,Yes,Denied
3,Female,97152,Yes,Yes,Approved
2,Male,99893,No,No,Approved
2,Female,48823,Yes,Yes,Denied
1,Male,104284,Yes,Yes,Approved
3,Female,81325,Yes,No,Denied
2,Male,90183,Yes,No,Approved
1,Female,64013,Yes,No,Denied
4,Female,86861,No,No,Denied
0,Male,78939,Yes,Yes,Approved
0,Female,50531,No,No,Denied
2,Male,46718,Yes,No,Denied
1,Male,48510,Yes,Yes,Denied
2,Male,109798,No,Yes,Approved
0,Male,95231,Yes,No,Approved
2,Male,86941,Yes,Yes,Approved
1,Male,110669,No,No,Approved
5,Female,48733,Yes,No,Denied
3,Female,76430,Yes,No,Denied
6,Male,107510,Yes,No,Approved
4,Female,76029,Yes,Yes,Denied
1,Female,67502,Yes,Yes,Denied
1,Male,103113,Yes,Yes,Approved
2,Male,60038,Yes,Yes,Denied
2,Female,85347,Yes,No,Denied
0,Female,32039,No,No,Denied
5,Female,61677,No,No,Denied
1,Female,35869,Yes,No,Denied
1,Male,110154,Yes,Yes,Approved
1,Female,92112,No,No,Denied
1,Female,59889,Yes,Yes,Denied
2,Female,97936,Yes,No,Approved
0,Female,46273,Yes,No,Denied
4,Female,85057,No,Yes,Approved
2,Female,34671,Yes,No,Denied
2,Female,94366,Yes,Yes,Approved
3,Female,62229,Yes,No,Denied
5,Female,43238,Yes,No,Denied
5,Male,97825,Yes,Yes,Approved
2,Female,64373,No,No,Denied
2,Female,35676,Yes,No,Denied
6,Male,43033,No,No,Denied
1,Female,51586,No,Yes,Denied
2,Male,51315,Yes,Yes,Denied
1,Male,116438,Yes,No,Approved
0,Female,64753,No,No,Denied
0,Male,95090,Yes,Yes,Approved
2,Male,63703,No,No,Denied
5,Female,83001,Yes,No,Denied
3,Female,40321,No,No,Denied
1,Male,88636,Yes,No,Approved
3,Male,62972,Yes,No,Denied
2,Female,30306,No,No,Denied
2,Female,98265,Yes,No,Approved
1,Male,87096,Yes,No,Approved
0,Male,66809,Yes,No,Denied
2,Female,55542,Yes,No,Denied
4,Female,95523,No,No,Approved
5,Male,113344,Yes,Yes,Approved
0,Female,68582,Yes,No,Denied
2,Male,74689,Yes,Yes,Approved
3,Female,93626,Yes,No,Approved
2,Male,65571,No,No,Denied
2,Female,76170,Yes,No,Denied
1,Male,51457,Yes,No,Denied
4,Female,83439,Yes,No,Denied
0,Male,97811,Yes,Yes,Approved
0,Female,46919,No,No,Denied
2,Male,111794,Yes,No,Approved
1,Female,51949,Yes,No,Denied
1,Male,104057,No,No,Approved
2,Female,57691,Yes,Yes,Denied
1,Female,48329,Yes,No,Denied
3,Female,83570,No,Yes,Denied
4,Female,30028,No,No,Denied
1,Male,107322,Yes,Yes,Approved
2,Female,84968,Yes,No,Denied
1,Male,86502,Yes,Yes,Approved
2,Female,30928,Yes,Yes,Denied
1,Female,99256,No,No,Approved
5,Male,112146,Yes,Yes,Approved
1,Female,67454,Yes,No,Denied
2,Male,40356,No,Yes,Denied
5,Male,79525,No,Yes,Approved
2,Female,52540,Yes,No,Denied
2,Male,60582,Yes,Yes,Denied
4,Male,65206,Yes,No,Denied
1,Male,89452,No,No,Approved
1,Male,70252,Yes,Yes,Approved
3,Female,67024,Yes,Yes,Denied
0,Male,110463,Yes,No,Approved
3,Female,41806,Yes,No,Denied
2,Female,54700,No,No,Denied
4,Female,44372,Yes,Yes,Denied
2,Female,46436,Yes,No,Denied
2,Male,58448,Yes,No,Denied
3,Female,62176,No,No,Denied
2,Female,60611,Yes,No,Denied
2,Female,47240,Yes,Yes,Denied
1,Female,73366,No,No,Denied
3,Male,83924,Yes,No,Approved
0,Male,111205,Yes,No,Approved
2,Male,99946,Yes,No,Approved
3,Male,52902,Yes,Yes,Denied
0,Male,61404,Yes,Yes,Denied
6,Female,47038,No,Yes,Denied
2,Male,106949,Yes,No,Approved
2,Female,83048,Yes,No,Denied
1,Female,68919,No,No,Denied
1,Female,58753,Yes,No,Denied
1,Male,106025,No,No,Approved
1,Male,45588,Yes,No,Denied
2,Female,87046,No,No,Denied
2,Male,111637,Yes,No,Approved
5,Male,106712,Yes,No,Approved
4,Male,58724,Yes,No,Denied
4,Male,92319,Yes,No,Approved
2,Female,42455,Yes,No,Denied
4,Female,65525,No,No,Denied
3,Female,49674,No,No,Denied
3,Female,43410,Yes,No,Denied
1,Female,40982,No,No,Denied
1,Male,87837,Yes,Yes,Approved
1,Male,80475,Yes,Yes,Approved
2,Male,118375,Yes,No,Approved
2,Female,69568,Yes,Yes,Denied
2,Male,90674,Yes,No,Approved
0,Female,32842,No,No,Denied
0,Male,92456,No,Yes,Approved
2,Male,116855,Yes,No,Approved
3,Male,51664,Yes,No,Denied
4,Female,72719,Yes,No,Denied
2,Female,77007,No,No,Denied
1,Female,50840,Yes,No,Denied
2,Male,57575,Yes,No,Denied
1,Male,57979,Yes,Yes,Denied
1,Female,59482,Yes,Yes,Denied
3,Female,86763,Yes,No,Approved
0,Female,52811,No,No,Denied
2,Female,78219,No,No,Denied
2,Female,60627,Yes,No,Denied
1,Male,64675,Yes,No,Denied
1,Male,109916,Yes,Yes,Approved
1,Female,30115,No,No,Denied
2,Male,60419,Yes,Yes,Denied
2,Male,68068,Yes,Yes,Denied
4,Female,61681,No,No,Denied
2,Male,81545,Yes,Yes,Approved
2,Male,91638,Yes,Yes,Approved
1,Female,68838,Yes,Yes,Denied
2,Female,38203,No,No,Denied
3,Female,40904,No,No,Denied
1,Female,54281,Yes,No,Denied
0,Male,53557,Yes,Yes,Denied
0,Female,52745,Yes,No,Denied
1,Male,77394,Yes,Yes,Approved
2,Male,74924,Yes,No,Approved
0,Female,99508,Yes,No,Approved
2,Female,84339,Yes,No,Denied
3,Female,97013,No,No,Approved
1,Female,91821,No,No,Approved
2,Male,113353,No,Yes,Approved
2,Female,74915,Yes,No,Denied
1,Male,57747,No,No,Denied
1,Female,66136,No,No,Denied
2,Female,67717,Yes,No,Denied
2,Female,93336,Yes,Yes,Approved
1,Male,86293,Yes,Yes,Approved
1,Male,88591,Yes,No,Approved
0,Male,69886,Yes,Yes,Approved
2,Female,97742,Yes,No,Approved
2,Male,64999,Yes,Yes,Denied
2,Male,116600,No,No,Approved
3,Male,116721,Yes,No,Approved
1,Female,41052,No,Yes,Denied
4,Male,99489,No,Yes,Approved
1,Male,104032,Yes,No,Approved
0,Female,50115,No,Yes,Denied
1,Male,57950,Yes,Yes,Denied
3,Female,98952,No,No,Approved
3,Female,47210,Yes,No,Denied
0,Male,69807,Yes,Yes,Approved
3,Male,88541,Yes,No,Approved
1,Female,64537,Yes,Yes,Denied
3,Male,94820,Yes,No,Approved
1,Male,100992,No,No,Approved
2,Male,112800,No,No,Approved
1,Male,52453,Yes,Yes,Denied
3,Male,112158,Yes,No,Approved
2,Male,77462,Yes,No,Denied
1,Female,43855,No,Yes,Denied
0,Male,68930,No,Yes,Denied
3,Male,56428,Yes,No,Denied
2,Male,47270,Yes,Yes,Denied
3,Male,77726,Yes,Yes,Approved
3,Male,73211,Yes,Yes,Denied
1,Male,111862,No,Yes,Approved
2,Male,96271,Yes,Yes,Approved
2,Female,93404,No,No,Approved
2,Female,34641,Yes,No,Denied
2,Female,47128,No,No,Denied
1,Male,113343,Yes,Yes,Approved
3,Male,71153,No,Yes,Approved
4,Male,53949,Yes,No,Denied
4,Male,50994,Yes,Yes,Denied
1,Male,97975,Yes,Yes,Approved
0,Male,86616,Yes,No,Approved
2,Male,41441,No,No,Denied
1,Male,41071,Yes,No,Denied
2,Female,84251,No,No,Denied
0,Male,57979,Yes,No,Denied
1,Female,50275,Yes,Yes,Denied
1,Female,40454,Yes,No,Denied
2,Male,77501,Yes,Yes,Approved
6,Female,90661,No,No,Approved
4,Female,36335,No,No,Denied
0,Male,77503,Yes,No,Approved
2,Male,68078,No,Yes,Denied
4,Female,94834,No,No,Approved
2,Male,80514,No,Yes,Approved
3,Male,113499,Yes,No,Approved
3,Male,111132,Yes,Yes,Approved
4,Female,90673,No,No,Approved
2,Female,91301,No,Yes,Approved
5,Female,87856,Yes,No,Denied
1,Female,43079,Yes,No,Denied
6,Female,34413,Yes,No,Denied
2,Male,42348,Yes,No,Denied
4,Male,43180,Yes,Yes,Denied
2,Male,99395,No,Yes,Approved
1,Male,65290,Yes,Yes,Denied
1,Male,97957,Yes,No,Approved
3,Female,78131,No,No,Denied
2,Female,67186,Yes,No,Denied
2,Male,112056,Yes,Yes,Approved
4,Male,101496,Yes,No,Approved
2,Male,84760,No,No,Approved
1,Male,118620,No,Yes,Approved
2,Female,31490,Yes,No,Denied
0,Male,81816,Yes,Yes,Approved
4,Female,90700,No,Yes,Approved
4,Male,47058,No,No,Denied
1,Male,109318,Yes,No,Approved
1,Male,55951,Yes,Yes,Denied
1,Female,48999,No,Yes,Denied
5,Male,102790,Yes,Yes,Approved
0,Male,92024,Yes,No,Approved
3,Female,45390,Yes,No,Denied
2,Female,64757,Yes,Yes,Denied
1,Male,54533,Yes,Yes,Denied
2,Female,65621,Yes,No,Denied
2,Male,79084,Yes,Yes,Approved
2,Male,114604,No,No,Approved
1,Female,94698,Yes,No,Approved
1,Male,61598,Yes,No,Denied
4,Male,89661,Yes,Yes,Approved
2,Male,86154,Yes,Yes,Approved
3,Male,69394,Yes,No,Denied
3,Male,43696,Yes,No,Denied
0,Male,81257,Yes,No,Approved
1,Female,58488,Yes,No,Denied
1,Female,64364,No,No,Denied
3,Male,108585,No,No,Approved
3,Female,47573,Yes,No,Denied
2,Female,51970,Yes,No,Denied
2,Female,50444,Yes,No,Denied
4,Female,63498,Yes,No,Denied
1,Female,74458,Yes,Yes,Denied
2,Male,83418,Yes,Yes,Approved
3,Male,98673,No,Yes,Approved
3,Male,65504,Yes,Yes,Denied
2,Male,63026,Yes,No,Denied
1,Male,69351,Yes,Yes,Approved
2,Male,89304,No,Yes,Approved
4,Male,119486,Yes,No,Approved
1,Female,73175,Yes,Yes,Denied
2,Male,118190,Yes,Yes,Approved
5,Male,117254,Yes,No,Approved
1,Female,82122,No,No,Denied
2,Female,45509,Yes,No,Denied
2,Female,60183,Yes,No,Denied
0,Female,42537,No,No,Denied
8,Female,45436,Yes,No,Denied
3,Female,44115,No,No,Denied
0,Female,96807,No,No,Approved
1,Female,91958,Yes,No,Approved
3,Female,89340,Yes,Yes,Approved
6,Male,57008,Yes,Yes,Denied
1,Female,54869,Yes,Yes,Denied
1,Female,78345,Yes,No,Denied
2,Male,44118,No,No,Denied
0,Male,62562,Yes,No,Denied
3,Male,56180,Yes,No,Denied
2,Female,59448,No,No,Denied
1,Female,32526,Yes,Yes,Denied
3,Female,37111,Yes,No,Denied
1,Male,68726,Yes,No,Denied
1,Male,68824,Yes,Yes,Denied
2,Male,40274,Yes,No,Denied
1,Female,81103,No,No,Denied
1,Male,53702,Yes,No,Denied
1,Female,61746,Yes,No,Denied
1,Male,100181,Yes,Yes,Approved
1,Female,66521,Yes,No,Denied
2,Female,43877,Yes,No,Denied
1,Female,44414,No,No,Denied
2,Female,53464,Yes,No,Denied
1,Male,75920,No,Yes,Approved
4,Female,69929,Yes,Yes,Denied
1,Female,51923,Yes,Yes,Denied
3,Female,36898,No,Yes,Denied
3,Female,84698,No,No,Denied
3,Female,31970,Yes,No,Denied
4,Male,59892,No,Yes,Denied
0,Female,85889,Yes,No,Denied
2,Female,93853,No,Yes,Approved
1,Female,92241,Yes,No,Approved
1,Male,100877,Yes,No,Approved
4,Male,97037,Yes,Yes,Approved
2,Male,79126,Yes,Yes,Approved
1,Male,69709,Yes,Yes,Approved
0,Male,43041,No,Yes,Denied
4,Male,66575,No,Yes,Denied
1,Female,30333,Yes,Yes,Denied
0,Female,75459,Yes,No,Denied
4,Male,65954,No,Yes,Denied
0,Male,80433,Yes,Yes,Approved
2,Female,36875,No,No,Denied
2,Male,58454,No,No,Denied
2,Male,55637,Yes,Yes,Denied
2,Female,42331,No,No,Denied
1,Female,84786,No,No,Denied
3,Male,118660,No,Yes,Approved
1,Male,68318,No,No,Denied
2,Female,88212,Yes,Yes,Approved
2,Female,63838,No,Yes,Denied
0,Female,85567,Yes,No,Denied
2,Female,92040,Yes,No,Approved
1,Female,88084,Yes,No,Approved
1,Female,47877,No,No,Denied
1,Male,107853,Yes,No,Approved
0,Male,58267,Yes,Yes,Denied
2,Female,61723,No,No,Denied
1,Male,119817,Yes,No,Approved
2,Female,30155,Yes,Yes,Denied
3,Female,95503,Yes,Yes,Approved
4,Female,49923,No,No,Denied
4,Female,38139,No,Yes,Denied
0,Female,67644,No,Yes,Denied
2,Male,101263,Yes,Yes,Approved
1,Female,38540,Yes,No,Denied
0,Female,41671,Yes,No,Denied
2,Male,85367,Yes,Yes,Approved
4,Female,68272,No,Yes,Denied
3,Female,89472,No,No,Approved
3,Female,42324,No,No,Denied
4,Female,52731,Yes,No,Denied
5,Male,44121,No,Yes,Denied
1,Female,44378,Yes,No,Denied
3,Female,79966,No,No,Denied
2,Male,51966,Yes,No,Denied
1,Male,80001,Yes,No,Approved
2,Male,98959,Yes,Yes,Approved
2,Male,73632,Yes,No,Denied
1,Female,99634,Yes,No,Approved
1,Female,88012,Yes,No,Denied
1,Male,74541,Yes,Yes,Approved
2,Female,67920,Yes,Yes,Denied
3,Female,50854,No,No,Denied
3,Male,110128,Yes,No,Approved
1,Male,55606,Yes,No,Denied
3,Female,85914,Yes,No,Denied
1,Male,94295,Yes,Yes,Approved
1,Female,45339,Yes,No,Denied
2,Female,49594,Yes,No,Denied
6,Male,74531,Yes,Yes,Approved
0,Female,66057,Yes,Yes,Denied
0,Female,32363,Yes,Yes,Denied
4,Male,62826,Yes,No,Denied
3,Female,59493,Yes,No,Denied
2,Female,99768,Yes,No,Approved
3,Female,33250,No,No,Denied
0,Male,111292,Yes,No,Approved
0,Male,97230,Yes,No,Approved
3,Female,92869,Yes,No,Approved
1,Male,77686,Yes,No,Approved
1,Male,69014,Yes,No,Denied
1,Female,73377,No,No,Denied
1,Male,84658,Yes,No,Approved
4,Female,82516,No,Yes,Approved
1,Male,49847,Yes,No,Denied
2,Male,52732,Yes,No,Denied
2,Male,53171,Yes,No,Denied
2,Female,78853,No,No,Denied
2,Male,68012,Yes,Yes,Denied
2,Male,58735,Yes,No,Denied
3,Male,78192,Yes,No,Denied
2,Female,44465,No,No,Denied
2,Male,106443,Yes,Yes,Approved
3,Female,54375,No,No,Denied
1,Female,96312,Yes,No,Approved
0,Female,86806,No,Yes,Approved
1,Female,90123,Yes,Yes,Approved
1,Female,79388,Yes,No,Denied
3,Male,66476,Yes,No,Denied
1,Female,30398,Yes,No,Denied
2,Male,102773,Yes,Yes,Approved
3,Female,64370,Yes,Yes,Denied
2,Male,78137,Yes,Yes,Approved
0,Female,49434,Yes,Yes,Denied
0,Male,113528,Yes,No,Approved
7,Male,107844,No,Yes,Approved
1,Male,91109,Yes,Yes,Approved
0,Male,97600,No,Yes,Approved
4,Male,92068,Yes,No,Approved
1,Female,88085,Yes,Yes,Approved
1,Female,84505,No,No,Denied
0,Female,81540,Yes,No,Denied
2,Male,99400,Yes,Yes,Approved
0,Female,62155,Yes,No,Denied
3,Female,30129,Yes,No,Denied
2,Male,89864,Yes,Yes,Approved
2,Female,79937,No,No,Denied
1,Female,53650,Yes,No,Denied
2,Male,51832,Yes,No,Denied
0,Female,54708,No,No,Denied
0,Male,111766,Yes,Yes,Approved
1,Male,114547,Yes,No,Approved
2,Male,72787,No,No,Denied
3,Female,37052,Yes,No,Denied
3,Female,54987,Yes,No,Denied
1,Female,57483,No,No,Denied
2,Male,90426,Yes,Yes,Approved
4,Male,71683,No,No,Denied
2,Female,56183,Yes,No,Denied
2,Female,34564,Yes,No,Denied
2,Male,64686,Yes,Yes,Denied
2,Male,84460,Yes,Yes,Approved
3,Female,61627,Yes,Yes,Denied
2,Male,55480,Yes,Yes,Denied
0,Male,55546,No,Yes,Denied
2,Female,83492,Yes,No,Denied
2,Male,106422,Yes,No,Approved
3,Female,48172,Yes,No,Denied
0,Male,108676,Yes,Yes,Approved
1,Female,41034,No,No,Denied
7,Female,71249,Yes,Yes,Denied
2,Male,108573,Yes,No,Approved
0,Male,73834,Yes,Yes,Approved
0,Male,84398,Yes,No,Approved
2,Female,52414,No,Yes,Denied
2,Male,108676,Yes,Yes,Approved
1,Male,70901,Yes,No,Denied
2,Male,90008,Yes,No,Approved
4,Male,99229,Yes,No,Approved
6,Female,42240,Yes,No,Denied
1,Female,39979,No,Yes,Denied
1,Female,34793,No,No,Denied
2,Male,101373,Yes,Yes,Approved
2,Male,91417,Yes,Yes,Approved
1,Male,86418,Yes,Yes,Approved
3,Male,47906,Yes,Yes,Denied
3,Female,84486,Yes,No,Denied
1,Male,62925,No,Yes,Denied
3,Male,104069,Yes,No,Approved
3,Female,35375,Yes,No,Denied
4,Male,79255,Yes,No,Approved
4,Male,44323,Yes,Yes,Denied
3,Female,97420,Yes,No,Approved
1,Male,72505,Yes,No,Denied
3,Female,63628,Yes,No,Denied
2,Female,59210,Yes,No,Denied
1,Female,87910,No,No,Approved
3,Female,72031,No,No,Denied
1,Female,34215,No,No,Denied
0,Female,30963,Yes,Yes,Denied
2,Female,47430,No,No,Denied
4,Male,40139,Yes,Yes,Denied
3,Female,78260,Yes,No,Denied
4,Male,40933,No,Yes,Denied
2,Female,86271,No,No,Denied
1,Male,77831,Yes,Yes,Approved
4,Male,52661,Yes,Yes,Denied
3,Female,94594,No,No,Approved
2,Male,99660,No,Yes,Approved
1,Male,105673,Yes,No,Approved
3,Male,111098,No,No,Approved
1,Female,36914,No,No,Denied
3,Male,56529,No,Yes,Denied
6,Female,79259,Yes,No,Denied
3,Female,78797,Yes,Yes,Denied
2,Female,79266,Yes,No,Denied
2,Male,48613,Yes,Yes,Denied
1,Male,42764,Yes,Yes,Denied
0,Female,90305,No,No,Approved
1,Female,94908,Yes,No,Approved
2,Female,67549,No,No,Denied
0,Female,68081,Yes,No,Denied
0,Female,52580,No,No,Denied
1,Female,67265,Yes,Yes,Denied
4,Male,110192,Yes,Yes,Approved
1,Female,37207,Yes,No,Denied
3,Male,52333,Yes,No,Denied
2,Female,98278,Yes,No,Approved
5,Male,76973,No,No,Denied
0,Male,82929,Yes,No,Approved
2,Female,40520,Yes,No,Denied
2,Male,94861,Yes,Yes,Approved
1,Male,50549,Yes,No,Denied
1,Female,30536,No,No,Denied
2,Male,61076,Yes,Yes,Denied
5,Male,63728,Yes,No,Denied
2,Female,96701,No,Yes,Approved
0,Female,80089,No,No,Denied
5,Male,73119,Yes,No,Denied
2,Female,94638,Yes,Yes,Approved
2,Male,66477,Yes,No,Denied
1,Female,42053,Yes,Yes,Denied
0,Female,33939,Yes,Yes,Denied
2,Male,45206,Yes,No,Denied
1,Male,112099,Yes,No,Approved
3,Male,44352,No,No,Denied
2,Male,77843,No,Yes,Approved
3,Female,65724,Yes,No,Denied
2,Female,88473,No,No,Approved
2,Male,97257,No,Yes,Approved
3,Female,91306,Yes,Yes,Approved
1,Female,88663,Yes,No,Approved
2,Female,46843,Yes,Yes,Denied
2,Male,81166,Yes,Yes,Approved
5,Male,68977,Yes,Yes,Denied
1,Male,62632,Yes,Yes,Denied
1,Male,79025,Yes,Yes,Approved
3,Female,31663,Yes,No,Denied
0,Female,70425,No,Yes,Denied
2,Male,65047,Yes,No,Denied
2,Male,82115,Yes,No,Approved
1,Male,109619,Yes,Yes,Approved
3,Male,77130,Yes,Yes,Approved
2,Male,89707,Yes,Yes,Approved
1,Female,58413,Yes,Yes,Denied
3,Male,50051,Yes,No,Denied
3,Male,103575,No,Yes,Approved
1,Male,75083,Yes,Yes,Approved
1,Male,40510,Yes,No,Denied
2,Female,76676,No,Yes,Denied
2,Female,33775,No,Yes,Denied
0,Male,100615,Yes,No,Approved
2,Male,118314,Yes,Yes,Approved
0,Female,82908,Yes,No,Denied
2,Female,43093,Yes,No,Denied
3,Female,62786,Yes,No,Denied
1,Male,92686,Yes,Yes,Approved
1,Male,92871,Yes,Yes,Approved
5,Female,82184,No,Yes,Approved
1,Male,54629,Yes,Yes,Denied
8,Female,97978,Yes,Yes,Approved
0,Female,80602,No,No,Denied
6,Male,69909,Yes,No,Denied
2,Male,95654,Yes,No,Approved
1,Male,93318,No,Yes,Approved
2,Female,94055,No,Yes,Approved
0,Male,73197,Yes,No,Denied
1,Male,70651,Yes,Yes,Approved
2,Male,44674,No,No,Denied
2,Male,100052,Yes,Yes,Approved
3,Female,91553,Yes,No,Approved
0,Female,45086,Yes,No,Denied
2,Male,81669,Yes,No,Approved
1,Female,67798,No,Yes,Denied
1,Female,58818,Yes,No,Denied
2,Male,59064,Yes,No,Denied
3,Female,91194,No,Yes,Approved
0,Male,97229,Yes,Yes,Approved
0,Female,65761,Yes,No,Denied
1,Male,71825,Yes,Yes,Approved
2,Female,61385,Yes,Yes,Denied
2,Male,117673,Yes,Yes,Approved
0,Female,97743,No,Yes,Approved
2,Male,90775,Yes,No,Approved
2,Male,72438,Yes,Yes,Approved
2,Female,34400,Yes,No,Denied
3,Male,115944,No,Yes,Approved
3,Male,52454,Yes,No,Denied
1,Male,65664,Yes,No,Denied
2,Male,102231,Yes,No,Approved
1,Male,102141,No,Yes,Approved
2,Female,41808,No,Yes,Denied
1,Male,95143,Yes,Yes,Approved
3,Female,69502,No,No,Denied
3,Female,42911,No,No,Denied
0,Female,78941,No,No,Denied
4,Female,44587,No,Yes,Denied
1,Female,75271,Yes,No,Denied
4,Male,108392,Yes,No,Approved
1,Female,30802,No,No,Denied
1,Male,48852,Yes,No,Denied
2,Female,90808,Yes,No,Approved
2,Male,60196,Yes,Yes,Denied
4,Female,87037,Yes,No,Denied
2,Male,96067,Yes,No,Approved
5,Male,100262,Yes,Yes,Approved
0,Female,70657,No,No,Denied
0,Female,39626,Yes,No,Denied
1,Female,85855,No,Yes,Approved
2,Male,115451,Yes,Yes,Approved
5,Female,61150,No,Yes,Denied
1,Male,65467,No,Yes,Denied
3,Female,86172,Yes,No,Approved
2,Male,53846,Yes,No,Denied
1,Female,58435,No,No,Denied
2,Male,97067,Yes,No,Approved
2,Male,52092,Yes,Yes,Denied
2,Male,97969,Yes,No,Approved
2,Male,65338,Yes,No,Denied
2,Male,42800,Yes,Yes,Denied
1,Female,60161,No,No,Denied
4,Female,79014,Yes,Yes,Denied
1,Male,84633,No,Yes,Approved
1,Male,87772,Yes,No,Approved
3,Female,75792,Yes,No,Denied
6,Female,42961,No,Yes,Denied
0,Male,96815,No,No,Approved
5,Male,74700,Yes,Yes,Approved
2,Female,83987,Yes,No,Denied
2,Male,110477,Yes,No,Approved
1,Female,89727,Yes,Yes,Approved
2,Male,51746,No,No,Denied
5,Male,55342,Yes,No,Denied
2,Female,76148,No,No,Denied
1,Male,61679,Yes,No,Denied
2,Male,62676,No,No,Denied
4,Female,78567,No,No,Denied
2,Female,34788,Yes,No,Denied
4,Female,93377,No,No,Approved
3,Male,41671,No,Yes,Denied
2,Male,41510,Yes,No,Denied
2,Female,96769,No,Yes,Approved
2,Female,34281,Yes,No,Denied
